left,top,right,bottom,id
2.1916318495896472,41.4068702453880704,2.1946318495896473,41.4038702453880703,"1"
2.1916318495896472,41.4038702453880703,2.1946318495896473,41.4008702453880701,"2"
2.1916318495896472,41.4008702453880701,2.1946318495896473,41.3978702453880700,"3"
2.1916318495896472,41.3978702453880700,2.1946318495896473,41.3948702453880699,"4"
2.1916318495896472,41.3948702453880699,2.1946318495896473,41.3918702453880698,"5"
2.1916318495896472,41.3918702453880698,2.1946318495896473,41.3888702453880697,"6"
2.1946318495896473,41.4068702453880704,2.1976318495896474,41.4038702453880703,"7"
2.1946318495896473,41.4038702453880703,2.1976318495896474,41.4008702453880701,"8"
2.1946318495896473,41.4008702453880701,2.1976318495896474,41.3978702453880700,"9"
2.1946318495896473,41.3978702453880700,2.1976318495896474,41.3948702453880699,"10"
2.1946318495896473,41.3948702453880699,2.1976318495896474,41.3918702453880698,"11"
2.1946318495896473,41.3918702453880698,2.1976318495896474,41.3888702453880697,"12"
2.1976318495896470,41.4068702453880704,2.2006318495896471,41.4038702453880703,"13"
2.1976318495896470,41.4038702453880703,2.2006318495896471,41.4008702453880701,"14"
2.1976318495896470,41.4008702453880701,2.2006318495896471,41.3978702453880700,"15"
2.1976318495896470,41.3978702453880700,2.2006318495896471,41.3948702453880699,"16"
2.1976318495896470,41.3948702453880699,2.2006318495896471,41.3918702453880698,"17"
2.1976318495896470,41.3918702453880698,2.2006318495896471,41.3888702453880697,"18"
2.2006318495896471,41.4068702453880704,2.2036318495896472,41.4038702453880703,"19"
2.2006318495896471,41.4038702453880703,2.2036318495896472,41.4008702453880701,"20"
2.2006318495896471,41.4008702453880701,2.2036318495896472,41.3978702453880700,"21"
2.2006318495896471,41.3978702453880700,2.2036318495896472,41.3948702453880699,"22"
2.2006318495896471,41.3948702453880699,2.2036318495896472,41.3918702453880698,"23"
2.2006318495896471,41.3918702453880698,2.2036318495896472,41.3888702453880697,"24"
2.2036318495896472,41.4068702453880704,2.2066318495896473,41.4038702453880703,"25"
2.2036318495896472,41.4038702453880703,2.2066318495896473,41.4008702453880701,"26"
2.2036318495896472,41.4008702453880701,2.2066318495896473,41.3978702453880700,"27"
2.2036318495896472,41.3978702453880700,2.2066318495896473,41.3948702453880699,"28"
2.2036318495896472,41.3948702453880699,2.2066318495896473,41.3918702453880698,"29"
2.2036318495896472,41.3918702453880698,2.2066318495896473,41.3888702453880697,"30"
2.2066318495896473,41.4068702453880704,2.2096318495896474,41.4038702453880703,"31"
2.2066318495896473,41.4038702453880703,2.2096318495896474,41.4008702453880701,"32"
2.2066318495896473,41.4008702453880701,2.2096318495896474,41.3978702453880700,"33"
2.2066318495896473,41.3978702453880700,2.2096318495896474,41.3948702453880699,"34"
2.2066318495896473,41.3948702453880699,2.2096318495896474,41.3918702453880698,"35"
2.2066318495896473,41.3918702453880698,2.2096318495896474,41.3888702453880697,"36"
2.2096318495896470,41.4068702453880704,2.2126318495896471,41.4038702453880703,"37"
2.2096318495896470,41.4038702453880703,2.2126318495896471,41.4008702453880701,"38"
2.2096318495896470,41.4008702453880701,2.2126318495896471,41.3978702453880700,"39"
2.2096318495896470,41.3978702453880700,2.2126318495896471,41.3948702453880699,"40"
2.2096318495896470,41.3948702453880699,2.2126318495896471,41.3918702453880698,"41"
2.2096318495896470,41.3918702453880698,2.2126318495896471,41.3888702453880697,"42"
2.2126318495896471,41.4068702453880704,2.2156318495896472,41.4038702453880703,"43"
2.2126318495896471,41.4038702453880703,2.2156318495896472,41.4008702453880701,"44"
2.2126318495896471,41.4008702453880701,2.2156318495896472,41.3978702453880700,"45"
2.2126318495896471,41.3978702453880700,2.2156318495896472,41.3948702453880699,"46"
2.2126318495896471,41.3948702453880699,2.2156318495896472,41.3918702453880698,"47"
2.2126318495896471,41.3918702453880698,2.2156318495896472,41.3888702453880697,"48"
2.2156318495896472,41.4068702453880704,2.2186318495896473,41.4038702453880703,"49"
2.2156318495896472,41.4038702453880703,2.2186318495896473,41.4008702453880701,"50"
2.2156318495896472,41.4008702453880701,2.2186318495896473,41.3978702453880700,"51"
2.2156318495896472,41.3978702453880700,2.2186318495896473,41.3948702453880699,"52"
2.2156318495896472,41.3948702453880699,2.2186318495896473,41.3918702453880698,"53"
2.2156318495896472,41.3918702453880698,2.2186318495896473,41.3888702453880697,"54"
2.2186318495896473,41.4068702453880704,2.2216318495896474,41.4038702453880703,"55"
2.2186318495896473,41.4038702453880703,2.2216318495896474,41.4008702453880701,"56"
2.2186318495896473,41.4008702453880701,2.2216318495896474,41.3978702453880700,"57"
2.2186318495896473,41.3978702453880700,2.2216318495896474,41.3948702453880699,"58"
2.2186318495896473,41.3948702453880699,2.2216318495896474,41.3918702453880698,"59"
2.2186318495896473,41.3918702453880698,2.2216318495896474,41.3888702453880697,"60"
